"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"3266952","linlinjava/litemall",false,"1189","3","8","7224","Java","master","MIT License",,"732","19391","61","24591","2018-03-22T04:42:30","2025-01-04T11:44:29","2025-01-09T01:30:21","365","33","185","2","23615","155279","47672","[{""language"":""Java"",""commentLines"":40871,""codeLines"":60606,""blankLines"":14958},{""language"":""SQL"",""commentLines"":216,""codeLines"":840,""blankLines"":144},{""language"":""YAML"",""commentLines"":104,""codeLines"":662,""blankLines"":42},{""language"":""SCSS"",""commentLines"":45,""codeLines"":825,""blankLines"":182},{""language"":""Dockerfile"",""commentLines"":0,""codeLines"":4,""blankLines"":0},{""language"":""WXML"",""commentLines"":338,""codeLines"":5953,""blankLines"":465},{""language"":""JSON"",""commentLines"":0,""codeLines"":4788,""blankLines"":0},{""language"":""WXSS"",""commentLines"":104,""codeLines"":11370,""blankLines"":1647},{""language"":""Markdown"",""commentLines"":0,""codeLines"":6035,""blankLines"":2291},{""language"":""INI"",""commentLines"":0,""codeLines"":12,""blankLines"":2},{""language"":""JavaScript"",""commentLines"":2558,""codeLines"":31077,""blankLines"":2264},{""language"":""Vuejs Component"",""commentLines"":219,""codeLines"":15646,""blankLines"":1127},{""language"":""SVG"",""commentLines"":0,""codeLines"":233,""blankLines"":0},{""language"":""Sass"",""commentLines"":36,""codeLines"":834,""blankLines"":182},{""language"":""Bourne Shell"",""commentLines"":63,""codeLines"":151,""blankLines"":47},{""language"":""XML"",""commentLines"":3045,""codeLines"":14645,""blankLines"":19},{""language"":""TypeScript"",""commentLines"":56,""codeLines"":246,""blankLines"":0},{""language"":""WiX source"",""commentLines"":0,""codeLines"":180,""blankLines"":33},{""language"":""Maven"",""commentLines"":7,""codeLines"":648,""blankLines"":92},{""language"":""HTML"",""commentLines"":2,""codeLines"":36,""blankLines"":3},{""language"":""CSS"",""commentLines"":8,""codeLines"":488,""blankLines"":117}]","2025-01-04T11:44:27","c2861385afa6920c68c1c448f0777f5a25d90fae",true,false,false,false,"{""Java"":3959073,""JavaScript"":963363,""Vue"":500645,""SCSS"":17089,""CSS"":12039,""Shell"":7006,""HTML"":1191,""Dockerfile"":170}","bug;dependencies;java;javascript;新功能;无开发计划;无效;欢迎pr;欢迎贡献;重构;问题不明确","litemall;mall;spring-boot;vue;wechat;wechat-mini-program"
"3267648","cuba-platform/cuba",false,"14557","48","0","218","Java","master","Apache License 2.0","https://www.cuba-platform.com","84","1339","64","81823","2016-03-24T07:55:56","2025-03-05T02:14:56","2025-03-05T02:15:12","3084","583","163","6","109387","452156","134052","[{""language"":""XML"",""commentLines"":3562,""codeLines"":10862,""blankLines"":1976},{""language"":""Properties"",""commentLines"":2626,""codeLines"":5740,""blankLines"":1013},{""language"":""Gradle"",""commentLines"":80,""codeLines"":878,""blankLines"":211},{""language"":""Freemarker Template"",""commentLines"":0,""codeLines"":136,""blankLines"":16},{""language"":""SVG"",""commentLines"":0,""codeLines"":210,""blankLines"":0},{""language"":""SQL"",""commentLines"":871,""codeLines"":6946,""blankLines"":1055},{""language"":""Groovy"",""commentLines"":2609,""codeLines"":17967,""blankLines"":7168},{""language"":""YAML"",""commentLines"":0,""codeLines"":20,""blankLines"":5},{""language"":""Markdown"",""commentLines"":6,""codeLines"":301,""blankLines"":117},{""language"":""Sass"",""commentLines"":44,""codeLines"":9783,""blankLines"":1688},{""language"":""Bourne Shell"",""commentLines"":36,""codeLines"":128,""blankLines"":23},{""language"":""XSLT"",""commentLines"":33,""codeLines"":1282,""blankLines"":62},{""language"":""HTML"",""commentLines"":31,""codeLines"":191,""blankLines"":14},{""language"":""Text"",""commentLines"":0,""codeLines"":169,""blankLines"":33},{""language"":""CSS"",""commentLines"":0,""codeLines"":3,""blankLines"":1},{""language"":""Java"",""commentLines"":121225,""codeLines"":384852,""blankLines"":93493},{""language"":""Grails"",""commentLines"":0,""codeLines"":26,""blankLines"":6},{""language"":""ANTLR Grammar"",""commentLines"":14,""codeLines"":527,""blankLines"":58},{""language"":""DOS Batch"",""commentLines"":2,""codeLines"":68,""blankLines"":21},{""language"":""XSD"",""commentLines"":412,""codeLines"":4633,""blankLines"":739},{""language"":""SCSS"",""commentLines"":2501,""codeLines"":7326,""blankLines"":1688},{""language"":""JSON"",""commentLines"":0,""codeLines"":108,""blankLines"":0}]","2025-03-05T02:14:32","eed4644562fa5b8f3d0f3cfac72f8e803bbd73cc",false,false,false,false,"{""Java"":20608642,""Groovy"":897992,""SCSS"":306671,""XSLT"":63258,""PLSQL"":30678,""GAP"":20634,""HTML"":6464,""FreeMarker"":3996,""PLpgSQL"":1333,""Shell"":88,""Batchfile"":77,""CSS"":68}","breaking-changes;client: desktop;client: polymer;client: portal;comp: audit;comp: dynamic attr;comp: emailing;comp: file storage;comp: filter;comp: hot deploy;comp: properties;comp: rest;comp: security;easy;epic;freq: high;freq: low;freq: medium;important;kotlin;no solution yet;severity: critical;severity: major;severity: minor;state: can't reproduce;state: duplicate;state: fixed;state: incomplete;state: invalid;state: obsolete;state: won't fix;type: bug;type: documentation;type: enhancement;type: exception;type: performance;type: question;type: regression;type: research;type: security;ver: 6.10.0;ver: 6.10.1;ver: 6.10.10;ver: 6.10.11;ver: 6.10.12;ver: 6.10.13;ver: 6.10.14;ver: 6.10.15;ver: 6.10.16;ver: 6.10.17;ver: 6.10.18;ver: 6.10.19;ver: 6.10.2;ver: 6.10.20;ver: 6.10.21;ver: 6.10.3;ver: 6.10.4;ver: 6.10.5;ver: 6.10.6;ver: 6.10.7;ver: 6.10.8;ver: 6.10.9;ver: 6.2.11;ver: 6.3.7;ver: 6.3.9;ver: 6.4.6;ver: 6.4.8;ver: 6.5.11;ver: 6.5.12;ver: 6.5.9;ver: 6.6.10;ver: 6.6.7;ver: 6.6.9;ver: 6.7.14;ver: 6.7.16;ver: 6.7.17;ver: 6.8.10;ver: 6.8.11;ver: 6.8.12;ver: 6.8.13;ver: 6.8.14;ver: 6.8.15;ver: 6.8.16;ver: 6.8.17;ver: 6.8.18;ver: 6.8.19;ver: 6.8.20;ver: 6.8.8;ver: 6.8.9;ver: 6.9.0;ver: 6.9.1;ver: 6.9.10;ver: 6.9.11;ver: 6.9.12;ver: 6.9.13;ver: 6.9.2;ver: 6.9.3;ver: 6.9.4;ver: 6.9.5;ver: 6.9.6;ver: 6.9.7;ver: 6.9.8;ver: 6.9.9;ver: 7.0.0;ver: 7.0.1;ver: 7.0.10;ver: 7.0.11;ver: 7.0.12;ver: 7.0.13;ver: 7.0.2;ver: 7.0.3;ver: 7.0.4;ver: 7.0.5;ver: 7.0.6;ver: 7.0.7;ver: 7.0.8;ver: 7.0.9;ver: 7.1.0;ver: 7.1.1;ver: 7.1.10;ver: 7.1.2;ver: 7.1.3;ver: 7.1.4;ver: 7.1.5;ver: 7.1.6;ver: 7.1.7;ver: 7.1.8;ver: 7.1.9;ver: 7.2.0;ver: 7.2.1;ver: 7.2.10;ver: 7.2.11;ver: 7.2.12;ver: 7.2.13;ver: 7.2.14;ver: 7.2.15;ver: 7.2.16;ver: 7.2.17;ver: 7.2.18;ver: 7.2.19;ver: 7.2.2;ver: 7.2.20;ver: 7.2.21;ver: 7.2.22;ver: 7.2.23;ver: 7.2.3;ver: 7.2.4;ver: 7.2.5;ver: 7.2.6;ver: 7.2.7;ver: 7.2.8;ver: 7.2.9;ver: 7.3.0","apache2-license;cuba;cuba-platform;enterprise;enterprise-applications;framework;full-stack;java;rad;web-framework"
"3267663","eclipse/milo",false,"1239","172","0","431","Java","master","Eclipse Public License 2.0","http://www.eclipse.org/milo","82","1164","22","17422","2016-05-06T01:20:04","2024-10-30T08:29:42","2024-10-31T08:48:30","627","4","473","4","38877","175459","48005","[{""language"":""XML"",""commentLines"":47,""codeLines"":2216,""blankLines"":309},{""language"":""Properties"",""commentLines"":38,""codeLines"":2,""blankLines"":7},{""language"":""HTML"",""commentLines"":0,""codeLines"":86,""blankLines"":21},{""language"":""Java"",""commentLines"":47875,""codeLines"":171066,""blankLines"":38230},{""language"":""Maven"",""commentLines"":45,""codeLines"":1618,""blankLines"":190},{""language"":""XSD"",""commentLines"":0,""codeLines"":108,""blankLines"":11},{""language"":""Markdown"",""commentLines"":0,""codeLines"":363,""blankLines"":109}]","2024-10-29T10:18:41","13a6a8e7e303fe3c313f8b9e0ffbcfe789278e15",true,false,false,false,"{""Java"":12828173,""HTML"":9013}","breaking;bug;client;compliance;dependencies;documentation;duplicate;enhancement;help wanted;interop;invalid;question;security;server;stack;task;wip;wontfix","client;iec-62541;iec62541;industrial-automation;iot;java;milo;opc-ua;opcua;sdk;server;stack"
"3268978","rptools/maptool",false,"12379","33","83","266","Java","develop","GNU Affero General Public License v3.0","http://rptools.net","38","828","65","230838","2014-10-21T12:26:48","2025-04-16T03:10:13","2025-04-15T06:44:16","2389","827","2924","25","43116","360002","56485","[{""language"":""Text"",""commentLines"":0,""codeLines"":1684,""blankLines"":114},{""language"":""Python"",""commentLines"":37,""codeLines"":21,""blankLines"":10},{""language"":""TOML"",""commentLines"":52,""codeLines"":119,""blankLines"":18},{""language"":""Ruby"",""commentLines"":1,""codeLines"":28,""blankLines"":4},{""language"":""DOS Batch"",""commentLines"":46,""codeLines"":187,""blankLines"":38},{""language"":""XML"",""commentLines"":177,""codeLines"":70907,""blankLines"":10536},{""language"":""Protocol Buffers"",""commentLines"":23,""codeLines"":1538,""blankLines"":226},{""language"":""Gradle"",""commentLines"":63,""codeLines"":465,""blankLines"":84},{""language"":""PlantUML"",""commentLines"":2,""codeLines"":56,""blankLines"":3},{""language"":""CSV"",""commentLines"":0,""codeLines"":2858,""blankLines"":60},{""language"":""XSLT"",""commentLines"":0,""codeLines"":25,""blankLines"":5},{""language"":""DTD"",""commentLines"":1,""codeLines"":81,""blankLines"":1},{""language"":""WiX source"",""commentLines"":1,""codeLines"":155,""blankLines"":24},{""language"":""YAML"",""commentLines"":51,""codeLines"":591,""blankLines"":17},{""language"":""Markdown"",""commentLines"":24,""codeLines"":512,""blankLines"":208},{""language"":""CSS"",""commentLines"":24,""codeLines"":54,""blankLines"":21},{""language"":""HTML"",""commentLines"":10,""codeLines"":896,""blankLines"":8},{""language"":""Java"",""commentLines"":43884,""codeLines"":140475,""blankLines"":23897},{""language"":""JSON"",""commentLines"":0,""codeLines"":30248,""blankLines"":0},{""language"":""Properties"",""commentLines"":11732,""codeLines"":105383,""blankLines"":7626},{""language"":""Handlebars"",""commentLines"":0,""codeLines"":330,""blankLines"":71},{""language"":""SQL"",""commentLines"":0,""codeLines"":28,""blankLines"":4},{""language"":""Perl"",""commentLines"":26,""codeLines"":39,""blankLines"":8},{""language"":""SVG"",""commentLines"":0,""codeLines"":2501,""blankLines"":1},{""language"":""Bourne Shell"",""commentLines"":191,""codeLines"":210,""blankLines"":59},{""language"":""JavaScript"",""commentLines"":140,""codeLines"":360,""blankLines"":67},{""language"":""FXML"",""commentLines"":0,""codeLines"":251,""blankLines"":6}]","2025-04-08T04:54:59","ee6697dc9cd9e0dfe7881209639720cf5af8b98c",true,false,false,false,"{""Java"":7271456,""JavaScript"":15433,""Handlebars"":13804,""Lex"":9871,""HTML"":7496,""Perl"":2792,""Shell"":2773,""Python"":2038,""CSS"":1975,""XSLT"":997}","add-on support;answered;breaking-change;browser-based-client;bug;build-configuration;claimed;code-maintenance;deferred;dependencies;design needed;documentation needed;duplicate;epic;existing functionality.;external lib/jdk issue;feature;good first issue;hacktoberfest;hacktoberfest-accepted;high;ignore-for-release-note;in progress;info needed;investigating;java;l;linux;little or no coding;low;m;macos;macro changes;medium;not reproducible;on hold;pedantic;performance;question;refactor;repo-admin;s;tested;thread-safety;translations;up for grabs;windows;wontfix;working as designed;xl","game;hacktoberfest;java;maptool;role-playing;roleplaying;roleplaying-game;roleplaying-games;rpg;tabletop;virtual-tabletop;vtt"
"3271172","mobivm/robovm",false,"1293","7","0","135","Java","master",,"https://mobivm.github.io","64","990","31","207495","2016-04-20T08:14:29","2025-04-11T04:54:17","2025-04-11T04:54:21","379","16","390","10","338726","2160993","1281593","[{""language"":""CMake"",""commentLines"":69,""codeLines"":1802,""blankLines"":188},{""language"":""Velocity Template Language"",""commentLines"":0,""codeLines"":73,""blankLines"":18},{""language"":""Java"",""commentLines"":900858,""codeLines"":1259855,""blankLines"":201640},{""language"":""Diff"",""commentLines"":473,""codeLines"":806,""blankLines"":78},{""language"":""Assembly"",""commentLines"":421,""codeLines"":1987,""blankLines"":257},{""language"":""Windows Module Definition"",""commentLines"":0,""codeLines"":1176,""blankLines"":80},{""language"":""C++"",""commentLines"":41743,""codeLines"":165917,""blankLines"":27194},{""language"":""TableGen"",""commentLines"":4898,""codeLines"":13680,""blankLines"":1430},{""language"":""Markdown"",""commentLines"":0,""codeLines"":434,""blankLines"":135},{""language"":""XSLT"",""commentLines"":92,""codeLines"":729,""blankLines"":67},{""language"":""YAML"",""commentLines"":1183,""codeLines"":63067,""blankLines"":2080},{""language"":""SVG"",""commentLines"":4,""codeLines"":420,""blankLines"":0},{""language"":""HTML"",""commentLines"":1126,""codeLines"":1591,""blankLines"":207},{""language"":""Maven"",""commentLines"":36,""codeLines"":2733,""blankLines"":274},{""language"":""Bourne Again Shell"",""commentLines"":178,""codeLines"":549,""blankLines"":87},{""language"":""JSON"",""commentLines"":0,""codeLines"":164,""blankLines"":0},{""language"":""Ant"",""commentLines"":5,""codeLines"":276,""blankLines"":29},{""language"":""Properties"",""commentLines"":681,""codeLines"":849,""blankLines"":162},{""language"":""LLVM IR"",""commentLines"":26,""codeLines"":932,""blankLines"":129},{""language"":""Bourne Shell"",""commentLines"":241,""codeLines"":1119,""blankLines"":182},{""language"":""C/C++ Header"",""commentLines"":167687,""codeLines"":214557,""blankLines"":48800},{""language"":""Objective-C"",""commentLines"":56,""codeLines"":282,""blankLines"":56},{""language"":""Text"",""commentLines"":0,""codeLines"":5545,""blankLines"":324},{""language"":""DTD"",""commentLines"":17,""codeLines"":128,""blankLines"":23},{""language"":""C"",""commentLines"":161482,""codeLines"":417239,""blankLines"":54964},{""language"":""XML"",""commentLines"":213,""codeLines"":3648,""blankLines"":112},{""language"":""DOS Batch"",""commentLines"":4,""codeLines"":132,""blankLines"":42},{""language"":""SWIG"",""commentLines"":84,""codeLines"":801,""blankLines"":107},{""language"":""Gradle"",""commentLines"":1,""codeLines"":212,""blankLines"":32},{""language"":""Ruby"",""commentLines"":15,""codeLines"":280,""blankLines"":29},{""language"":""XHTML"",""commentLines"":0,""codeLines"":10,""blankLines"":0}]","2025-04-11T04:54:07","51a7cdd1f987d2d9f2661450b6018ca7b6ceb04e",true,false,false,false,"{""Java"":75432241,""C++"":6913420,""C"":4767846,""Shell"":67423,""Assembly"":48030,""LLVM"":40397,""CMake"":39303,""XSLT"":35107,""SWIG"":33324,""HTML"":24817,""Objective-C"":15050,""Ruby"":11893}","bug;dependencies;duplicate;enhancement;help wanted;invalid;need more info;question;wontfix","aot;bytecode;ios;java;jvm;kotlin;linux;macosx;robovm"
"3272400","jmonkeyengine/jmonkeyengine",false,"8276","36","70","1131","Java","master","BSD 3-Clause New or Revised License","http://jmonkeyengine.org","201","3930","149","979807","2014-03-20T10:29:28","2025-03-28T02:14:02","2025-03-28T01:57:27","1042","207","1330","25","45325","855234","137350","[{""language"":""OpenCL"",""commentLines"":4,""codeLines"":78,""blankLines"":21},{""language"":""Text"",""commentLines"":0,""codeLines"":143,""blankLines"":22},{""language"":""HTML"",""commentLines"":0,""codeLines"":632,""blankLines"":99},{""language"":""C"",""commentLines"":103,""codeLines"":827,""blankLines"":205},{""language"":""GLSL"",""commentLines"":619,""codeLines"":5967,""blankLines"":1446},{""language"":""JSON"",""commentLines"":0,""codeLines"":4294,""blankLines"":2},{""language"":""TOML"",""commentLines"":1,""codeLines"":39,""blankLines"":10},{""language"":""DOS Batch"",""commentLines"":2,""codeLines"":69,""blankLines"":21},{""language"":""ProGuard"",""commentLines"":15,""codeLines"":0,""blankLines"":2},{""language"":""Java"",""commentLines"":135715,""codeLines"":210731,""blankLines"":42841},{""language"":""C/C++ Header"",""commentLines"":120,""codeLines"":51,""blankLines"":79},{""language"":""Gradle"",""commentLines"":175,""codeLines"":1117,""blankLines"":205},{""language"":""Properties"",""commentLines"":184,""codeLines"":125,""blankLines"":54},{""language"":""make"",""commentLines"":71,""codeLines"":140,""blankLines"":28},{""language"":""YAML"",""commentLines"":91,""codeLines"":414,""blankLines"":67},{""language"":""Markdown"",""commentLines"":0,""codeLines"":303,""blankLines"":90},{""language"":""XML"",""commentLines"":123,""codeLines"":630073,""blankLines"":66},{""language"":""Groovy"",""commentLines"":2,""codeLines"":68,""blankLines"":28},{""language"":""Bourne Shell"",""commentLines"":125,""codeLines"":163,""blankLines"":39}]","2025-03-28T01:57:22","36c4d5a52e006e0d608d8051954d4018ba63a23c",false,false,false,false,"{""Java"":14525879,""GLSL"":246887,""C"":44358,""HTML"":26583,""Makefile"":8850,""Groovy"":3202,""Shell"":1704,""JavaScript"":42}","android;blenderimporter;bug;buildscript;contribution welcome;defect;documentation;duplicate;easy first fix;enhancement;examples;feature request / proposal;hacktoberfest-accepted;invalid;ios;physics;question;roadmap;spring cleaning;to be investigated;wontfix","game-engine-3d;hacktoberfest;java;jme3;jmonkeyengine;jmonkeyengine3"
"3272410","gchq/gaffer",false,"7331","87","124","356","Java","develop","Apache License 2.0",,"137","1775","66","228731","2015-12-14T12:12:39","2025-02-04T04:43:46","2025-02-04T04:29:35","1610","130","1739","7","42513","215816","62683","[{""language"":""CSV"",""commentLines"":0,""codeLines"":10558,""blankLines"":0},{""language"":""XML"",""commentLines"":310,""codeLines"":942,""blankLines"":94},{""language"":""Maven"",""commentLines"":833,""codeLines"":5563,""blankLines"":278},{""language"":""JavaScript"",""commentLines"":5252,""codeLines"":17573,""blankLines"":3625},{""language"":""SVG"",""commentLines"":4,""codeLines"":3595,""blankLines"":80},{""language"":""Markdown"",""commentLines"":0,""codeLines"":472,""blankLines"":152},{""language"":""Bourne Shell"",""commentLines"":19,""codeLines"":367,""blankLines"":40},{""language"":""CSS"",""commentLines"":1,""codeLines"":24,""blankLines"":3},{""language"":""HTML"",""commentLines"":0,""codeLines"":80,""blankLines"":10},{""language"":""JSON"",""commentLines"":0,""codeLines"":5273,""blankLines"":7},{""language"":""Java"",""commentLines"":55320,""codeLines"":170394,""blankLines"":38090},{""language"":""YAML"",""commentLines"":55,""codeLines"":663,""blankLines"":114},{""language"":""Properties"",""commentLines"":889,""codeLines"":267,""blankLines"":16},{""language"":""Text"",""commentLines"":0,""codeLines"":45,""blankLines"":4}]","2025-02-04T04:29:29","6b8e9b8d2e3871601910f1c82853f4d6eedbd1ab",true,false,false,false,"{""Java"":10172264,""JavaScript"":2752310,""Shell"":15069,""HTML"":3332,""CSS"":505}","accumulo-store;automation;blocked;bug;dependencies;enhancement;feature;federated-store;good first issue;headliner;map-store;named-operation;needs-elaboration;proxy-store;question;rest-api;spark;tech-debt;tinkerpop","accumulo;aggregation;big-data;graph;graph-database;hadoop;hbase;parquet;spark"
"3273218","librepdf/openpdf",false,"1612","9","73","597","Java","master","Other",,"75","3611","124","38849","2016-07-11T03:50:34","2024-11-27T06:09:15","2024-11-27T05:36:38","505","135","680","8","17680","118957","72089","[{""language"":""YAML"",""commentLines"":39,""codeLines"":103,""blankLines"":24},{""language"":""Properties"",""commentLines"":3,""codeLines"":318,""blankLines"":3},{""language"":""INI"",""commentLines"":0,""codeLines"":621,""blankLines"":11},{""language"":""Text"",""commentLines"":0,""codeLines"":6463,""blankLines"":255},{""language"":""HTML"",""commentLines"":0,""codeLines"":257,""blankLines"":1},{""language"":""Maven"",""commentLines"":20,""codeLines"":663,""blankLines"":43},{""language"":""XML"",""commentLines"":173,""codeLines"":7419,""blankLines"":1151},{""language"":""Markdown"",""commentLines"":0,""codeLines"":961,""blankLines"":266},{""language"":""Java"",""commentLines"":71853,""codeLines"":102088,""blankLines"":15914},{""language"":""Bourne Shell"",""commentLines"":1,""codeLines"":64,""blankLines"":12}]","2024-11-26T07:11:39","48214498eddcf6f18c54e599a464d9a749c8d0cb",true,false,false,false,"{""Java"":6871339,""HTML"":12487,""Shell"":2169}","android;bug;bugfix;cleanup;critical;dependencies;documentation;duplicate;enhancement;good first issue;hacktoberfest-accepted;help wanted;invalid;modernization;need-info;needs work;pr-needs-review;question;security;task;wontfix","hacktoberfest;itext;java;openpdf;pdf;pdf-generation"
"3273229","netflix/genie",false,"3192","25","172","366","Java","master","Apache License 2.0","https://netflix.github.io/genie","524","1725","33","215891","2013-06-20T08:35:56","2025-04-17T10:43:58","2025-04-17T05:36:03","189","8","1024","7","20633","126901","47511","[{""language"":""HTML"",""commentLines"":0,""codeLines"":21,""blankLines"":2},{""language"":""INI"",""commentLines"":0,""codeLines"":21,""blankLines"":8},{""language"":""Dockerfile"",""commentLines"":11,""codeLines"":41,""blankLines"":2},{""language"":""JSON"",""commentLines"":0,""codeLines"":9390,""blankLines"":0},{""language"":""Java"",""commentLines"":40252,""codeLines"":65820,""blankLines"":10890},{""language"":""DOS Batch"",""commentLines"":2,""codeLines"":69,""blankLines"":21},{""language"":""Text"",""commentLines"":0,""codeLines"":161,""blankLines"":53},{""language"":""Properties"",""commentLines"":52,""codeLines"":26,""blankLines"":8},{""language"":""Bourne Shell"",""commentLines"":198,""codeLines"":435,""blankLines"":198},{""language"":""YAML"",""commentLines"":199,""codeLines"":1026,""blankLines"":31},{""language"":""Gradle"",""commentLines"":257,""codeLines"":1092,""blankLines"":282},{""language"":""XML"",""commentLines"":344,""codeLines"":5926,""blankLines"":323},{""language"":""Markdown"",""commentLines"":0,""codeLines"":147,""blankLines"":84},{""language"":""JavaScript"",""commentLines"":65,""codeLines"":2533,""blankLines"":219},{""language"":""Protocol Buffers"",""commentLines"":37,""codeLines"":264,""blankLines"":51},{""language"":""SVG"",""commentLines"":0,""codeLines"":973,""blankLines"":0},{""language"":""AsciiDoc"",""commentLines"":0,""codeLines"":5773,""blankLines"":1683},{""language"":""SQL"",""commentLines"":831,""codeLines"":4219,""blankLines"":915},{""language"":""Python"",""commentLines"":196,""codeLines"":224,""blankLines"":142},{""language"":""CSS"",""commentLines"":87,""codeLines"":858,""blankLines"":335},{""language"":""Groovy"",""commentLines"":4980,""codeLines"":27882,""blankLines"":5386}]","2025-02-12T06:18:00","b7ad90770d602d49a9f4682669e03c71733ca6cf",false,false,false,false,"{""Java"":4408385,""Groovy"":1423579,""CSS"":121414,""JavaScript"":79577,""PLpgSQL"":49173,""Shell"":21652,""Python"":21239,""Dockerfile"":3309,""HTML"":1891,""Vim Snippet"":296}","bug;cherry-pick;dependencies;discussion;documentation;duplicate;epic;feature;improvement;in progress;invalid;question;task;wontfix","big-data;bigdata;cloud;configuration;configuration-management;distributed-systems;java;microservice;microservices;netflix-oss;netflixoss;orchestration;spring-boot"
"3273238","smartbear/soapui",false,"7763","47","7","619","Java","next","Other","http://www.soapui.org","136","1609","70","99105","2012-07-08T02:27:41","2025-04-03T01:15:00","2025-04-03T01:15:11","236","123","606","13","61189","291631","55274","[{""language"":""Cucumber"",""commentLines"":35,""codeLines"":988,""blankLines"":203},{""language"":""XSLT"",""commentLines"":362,""codeLines"":3021,""blankLines"":569},{""language"":""ASP"",""commentLines"":0,""codeLines"":7,""blankLines"":0},{""language"":""Maven"",""commentLines"":49,""codeLines"":1548,""blankLines"":109},{""language"":""DTD"",""commentLines"":1,""codeLines"":76,""blankLines"":1},{""language"":""Groovy"",""commentLines"":55,""codeLines"":90,""blankLines"":36},{""language"":""CSS"",""commentLines"":114,""codeLines"":2846,""blankLines"":152},{""language"":""HTML"",""commentLines"":37,""codeLines"":2174,""blankLines"":165},{""language"":""Dockerfile"",""commentLines"":1,""codeLines"":41,""blankLines"":14},{""language"":""XML"",""commentLines"":406,""codeLines"":23324,""blankLines"":599},{""language"":""Web Services Description"",""commentLines"":21,""codeLines"":5080,""blankLines"":55},{""language"":""Java"",""commentLines"":50786,""codeLines"":212960,""blankLines"":51371},{""language"":""DOS Batch"",""commentLines"":74,""codeLines"":361,""blankLines"":212},{""language"":""XSD"",""commentLines"":1040,""codeLines"":17364,""blankLines"":2769},{""language"":""Properties"",""commentLines"":36,""codeLines"":395,""blankLines"":29},{""language"":""Markdown"",""commentLines"":0,""codeLines"":315,""blankLines"":163},{""language"":""Text"",""commentLines"":0,""codeLines"":6635,""blankLines"":1433},{""language"":""Bourne Shell"",""commentLines"":172,""codeLines"":682,""blankLines"":211},{""language"":""YAML"",""commentLines"":0,""codeLines"":10,""blankLines"":0},{""language"":""JavaScript"",""commentLines"":2085,""codeLines"":13714,""blankLines"":3098}]","2025-04-03T01:15:00","53491edbebab603c9c13cb60e2571e8ae5fb0f1b",true,false,false,false,"{""Java"":12052083,""XSLT"":148976,""Gherkin"":79157,""HTML"":67892,""Shell"":23496,""Batchfile"":10705,""CSS"":8097,""JavaScript"":6545,""Groovy"":5383,""Dockerfile"":1257,""Classic ASP"":450}","bug;configuration error;dependencies;duplicate;enhancement;iac violation;invalid;license policy violation;question;security fix;security vulnerability;wontfix","on-prem;open-source;soapui-oss"
