16621082,projectlombok/lombok
16652669,opensearch-project/opensearch
16652918,deepjavalibrary/djl
16982529,elastic/logstash
17338016,apache/dolphinscheduler
17636195,eclipse-openj9/openj9
18937173,ofdrw/ofdrw
21759268,qbicc/qbicc
22265780,zfoo-project/zfoo
22842620,logisim-evolution/logisim-evolution
22854583,opensearch-project/security
24923208,fosslight/fosslight
25563285,spring-projects/spring-graphql
28561828,papermc/paper
30738629,convex-dev/convex
31681360,opensearch-project/sql
32697929,rws/odata
33533568,tornaco/thanox
34398038,dungeons-guide/skyblock-dungeons-guide
34610816,apache/pinot
35305140,deephaven/deephaven-core
35846118,lilishop/lilishop
37839729,vazkiimods/botania
38312891,cmu-db/benchbase
39349921,apache/incubator-wayang
40336858,spring-projects/spring-authorization-server
41329133,opensearch-project/data-prepper
41343039,apolloconfig/apollo
41612509,forcedotcom/dataloader
43195509,arcadedata/arcadedb
44862490,mypetorg/mypet
45119467,spotify-web-api-java/spotify-web-api-java
45447548,corretto/corretto-17
45964962,wiremock/wiremock
47839150,spinnaker/spinnaker
49017303,luckperms/luckperms
49851149,cc-tweaked/cc-tweaked
50525461,dingodb/dingo
50876234,dogtagpki/pki
51532578,androidx/media
52558812,andrei1058/bedwars1058
52724767,csfwff/rhythm
54656596,logfellow/logstash-logback-encoder
54953455,rosemoe/sora-editor
55282485,papermc/velocity
56609791,splware/esproc
57020310,gregtechceu/gregtech
60157407,jenkinsci/stapler
61987596,nesvilab/fragpipe
62227743,apache/hop
62234477,cosmostation/cosmostation-android
62434664,notenoughupdates/notenoughupdates
64644281,qos-ch/reload4j
64987601,jeka-dev/jeka
67036161,lf-lang/lingua-franca
67382543,mercedes-benz/sechub
67400794,i-tech-uw/openelis-global-2
68484093,bisq-network/bisq2
69317657,tencent/tencentkona-17
69318620,keyfactor/ejbca-ce
69363665,dtstack/chunjun
69363710,spring-projects/spring-data-relational
69365934,janssenproject/jans
69470851,pixelsdb/pixels
69471054,draconic-inc/draconic-evolution
69519448,powernukkitx/powernukkitx
69543129,jmix-framework/jmix
69573668,wildfirechat/im-server
69574911,datahub-project/datahub
69575173,neoapplications/neo-launcher
69575352,star-whale/starwhale
69672607,camunda-consulting/camunda-7-code-examples
69688842,oracle-samples/oracle-db-examples
69703455,dromara/dynamic-tp
69704059,apache/incubator-hugegraph
69717430,thingsboard/thingsboard-edge
69717748,grasscutters/grasscutter
69732870,qwq233/nullgram
69746090,fair-acc/chart-fx
69759821,eclipse-jdt/eclipse.jdt.core
69815617,objectionary/eo
69829370,eclipse-platform/eclipse.platform.swt
69842745,jakartaee/cdi
69843393,card-forge/forge
69883496,instancio/instancio
69918115,cloudsimplus/cloudsimplus
69918426,alibaba/fastjson2
69946545,aklivity/zilla
70019311,tgx-android/telegram-x
70032658,apache/inlong
70047712,opensearch-project/ml-commons
70063877,yunaiv/yudao-cloud
70079288,tapdata/tapdata
70095068,jsmacros/jsmacros
70106848,apache/incubator-uniffle
70134237,paladincloud/ce
70135163,hummerrisk/hummerrisk
70208479,apache/shenyu
70208622,civiform/civiform
70230019,opengoofy/hippo4j
70249839,pascal-lab/tai-e
70282134,assertj/assertj
70305967,eclipse-tycho/tycho
70326215,cerberustesting/cerberus-core
70344937,babyfish-ct/jimmer
70402255,deeplearning4j/deeplearning4j
70402646,eclipse-hono/hono
70423489,frozenblock/wilderwild
70444487,eclipse-californium/californium
70466854,trackmate-sc/trackmate
70488806,keyfactor/signserver-ce
70549320,apache/incubator-streampark
70549511,androidideofficial/androidide
70570388,helidon-io/helidon
70609544,apache/doris
70609768,linkedin/venice
73075489,eclipse-ditto/ditto
73548453,k-pet-group/bluej-greenfoot
74600831,jakartaee/platform-tck
74618577,fcl-team/foldcraftlauncher
75183094,soot-oss/sootup
76029641,eclipse-platform/eclipse.platform
77284120,alldatacenter/alldata
78095385,jodconverter/jodconverter
78123654,eclipse-edc/connector
79248035,apache/sedona
80282165,apache/incubator-baremaps
80351224,kroxylicious/kroxylicious
81402621,clickhouse/clickhouse-java
83134920,google/smali
83163519,kerwincui/fastbee
83164989,itwanger/paicoding
83746482,neo4j/apoc
86417364,dragonwell-project/dragonwell17
86483270,dragonwell-project/dragonwell11
86523050,dragonwell-project/dragonwell8
86540545,esri/arcgis-maps-sdk-java-samples
86555302,eclipse-sw360/sw360
86581484,previousalone/nnngram
87972940,eclipse-aspectj/aspectj
88628028,apache/streampipes
88688199,tink-crypto/tink-java
88692524,apache/linkis
88694830,eclipse/xtext
89772552,mybatis-flex/mybatis-flex
90911470,timefoldai/timefold-solver
91670840,testng-team/testng
91687277,datalinkdc/dinky
92854517,eclipse-birt/birt
94453958,octogramapp/octogram
94454865,discord-jda/jda
94471277,apache/eventmesh
94471739,sormas-foundation/sormas-project
94487405,jolokia/jolokia
94489427,eclipse-leshan/leshan
94519731,langchain4j/langchain4j
94519736,gregtechceu/gregtech-modern
94535972,helge17/tuxguitar
94535987,eclipse-jdtls/eclipse.jdt.ls
94536052,hivemq/hivemq-edge
94536093,Sinytra/ForgifiedFabricAPI
94536248,smithy-lang/smithy
94537018,StarRocks/starrocks
94537119,portfolio-performance/portfolio
94537156,neoforged/NeoForge
94537250,littlehorse-enterprises/littlehorse
94542781,microsoft/typespec
94554420,apache/seatunnel
94554438,eclipse-rdf4j/rdf4j
94569192,oceanbase/odc
94588309,ho-dev/HattrickOrganizer
94601099,TongchengOpenSource/smart-doc
94601230,hapifhir/hapi-hl7v2
94601567,chsami/microbot
94601618,membrane/api-gateway
94601785,lakesoul-io/LakeSoul
94601994,bytechefhq/bytechef
94602012,yuliskov/SmartTube
94602013,apache/incubator-kie-drools
94602042,Nekogram/Nekogram
94602159,jetty/jetty.project
94602474,apache/incubator-kie-kogito-runtimes
94615992,utmstack/UTMStack
94674492,frankframework/frankframework
94675013,conductor-oss/conductor
94675142,spring-projects/spring-ai
94675206,Nxer/Twist-Space-Technology-Mod
94675361,apache/incubator-kie-tools
94675506,apache/orc
94675537,integrated-application-development/sonar-delphi
94675594,apache/incubator-seata
94675902,OpenFeign/querydsl
94702032,ReChronoRain/HyperCeiler
94702103,eclipse-jgit/jgit
94702125,Suwayomi/Suwayomi-Server
94702154,HMCL-dev/HMCL
94702164,apache/tsfile
94708020,Legend-of-Dragoon-Modding/Severed-Chains
94710952,martin-g/wicket-bootstrap
94713384,AlexProgrammerDE/SoulFire
94743644,eclipse-capella/capella
94746486,apache/flink-cdc
94758633,AutoMQ/automq
94761774,apache/paimon
94792338,redis/lettuce
94876339,apache/celeborn
94876343,tfonteyn/NeverTooManyBooks
94878587,AllayMC/Allay
94953580,hyperledger/web3j
94953625,apache/amoro
94956349,apache/hertzbeat
95048193,eclipse-jkube/jkube
95053663,KouShenhai/KCloud-Platform-IOT
95057692,sermant-io/Sermant
95063517,aizuda/snail-job
95063672,mzmine/mzmine
95075738,eclipse-mat/mat
95076176,camunda/camunda
95076180,apache/parquet-java
95093350,apache/fury
95097059,continew-org/continew-admin
95098919,jeecgboot/JeecgBoot
95098986,opensolon/solon
95102891,dtinit/data-transfer-project
95104152,opensource4you/astraea
95115608,apache/gravitino
95120318,neo4j/cypher-dsl
95122201,valkey-io/valkey-glide
95131612,siddharthsky/CustTermux-JioTVGo
95163360,CodePhiliaX/Chat2DB
95178888,alibaba/spring-ai-alibaba
95185607,eclipse-kura/kura
95188815,eclipse-hawkbit/hawkbit
95188841,siddharthsky/CustTermux
95191279,buildfarm/buildfarm
95195878,Xed-Editor/Xed-Editor
95204837,operaton/operaton
95214042,eclipse-gef/gef
95217014,eclipse-lemminx/lemminx
95218139,hyperledger-web3j/web3j
95218193,binarywang/WxJava
95223108,wso2/product-micro-integrator
95224943,FishPiOffical/rhythm
95235096,CommandAPI/CommandAPI
95237309,eclipse-milo/milo
95237312,eclipse-xtext/xtext
95253406,eclipse-elk/elk
95253407,eclipse-jnosql/jnosql
95261889,eclipse-buildship/buildship
95273894,risin42/NagramX
95280843,eclipse-kapua/kapua
95284015,artiofix/artio
95284016,hiero-ledger/hiero-sdk-java
95285936,aeron-io/aeron
95285938,aeron-io/agrona
95288689,element-hq/riot-android
95294044,Jaspersoft/jasperreports
95297412,apache/streampark
95301247,hiero-ledger/hiero-consensus-node
95304185,dependency-check/DependencyCheck
95305874,hiero-ledger/hiero-mirror-node
95307600,chinabugotech/hutool
95313535,microprofile/microprofile-open-api
95313561,DIGI-UW/OpenELIS-Global-2
95322077,apache/uniffle
95322095,microprofile/microprofile-fault-tolerance
95328182,quarkusio/qbicc
95328256,LFDT-web3j/web3j
95336220,spring-projects/spring-tools
95340246,Wikidata-Toolkit/Wikidata-Toolkit
95340292,eclipse-collections/eclipse-collections
95352168,bancika/diy-layout-creator
